OID_,ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_CANCER,D5_CANCER,D2_RESP,D5_RESP,D2_RSEI_AIR,D5_RSEI_AIR,D2_PTRAF,D5_PTRAF,D2_LDPNT,D5_LDPNT,D2_PNPL,D5_PNPL,D2_PRMP,D5_PRMP,D2_PTSDF,D5_PTSDF,D2_UST,D5_UST,D2_PWDIS,D5_PWDIS,P_DEMOGIDX_2,P_DEMOGIDX_5,P_PEOPCOLORPCT,P_LOWINCPCT,P_UNEMPPCT,P_LINGISOPCT,P_LESSHSPCT,P_UNDER5PCT,P_OVER64PCT,P_LIFEEXPPCT,P_PM25,P_OZONE,P_DSLPM,P_CANCER,P_RESP,P_RSEI_AIR,P_PTRAF,P_LDPNT,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_D2_PM25,P_D5_PM25,P_D2_OZONE,P_D5_OZONE,P_D2_DSLPM,P_D5_DSLPM,P_D2_CANCER,P_D5_CANCER,P_D2_RESP,P_D5_RESP,P_D2_RSEI_AIR,P_D5_RSEI_AIR,P_D2_PTRAF,P_D5_PTRAF,P_D2_LDPNT,P_D5_LDPNT,P_D2_PNPL,P_D5_PNPL,P_D2_PRMP,P_D5_PRMP,P_D2_PTSDF,P_D5_PTSDF,P_D2_UST,P_D5_UST,P_D2_PWDIS,P_D5_PWDIS,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,Shape_Length,Shape_Area
7105,6037480703,California,CA,Los Angeles,9,4265,4265,2992,1362,1369,2363,0.39144197,0.082668976,2805,0.657678781,534,0.125205158,143,0.060516293,53,0.038913363,135,0.045120321,222,0.052051583,447,0.104806565,0.143589744,10.53468932,74.14886,0.367053984,40,0.5,763.7446,306.3193364,915,0.668371074,0.282735771,0.183947797,5.642354037,0,0.118193761,31.31535756,6.613518052,30.53247362,6.448180101,29.35814775,6.2001732,35.62121927,7.522876816,34.05545139,7.192200912,27.0094959,5.70415932,23.48651817,4.960138539,34.83833529,7.357538833,34.83833529,7.357538833,16.83200469,3.554765953,23.0950762,4.877469563,0,0,25.44372802,5.373483417,40,18,51,20,52,36,22,45,30,16,80,78,75,91,87,69,60,89,89,43,59,0,65,68,53,67,51,65,50,91,72,79,68,63,47,56,41,72,55,71,57,43,32,55,41,0,0,62,45,1134055,1122,0,0,1,0,0.06764585,0.000110916
7106,6037480704,California,CA,Los Angeles,9,4390,4372,3111,1876,2006,2529,0.416144204,0.084436579,2984,0.679726651,667,0.152561757,60,0.023724792,155,0.082622601,74,0.023786564,185,0.04214123,490,0.111617312,0.139487179,10.56938493,74.26198,0.371904813,40,0.5,778.2125963,407.131161,1385,0.690428714,0.363479124,0.186154701,6.18179476,1.004159378,0.107327645,33.29153632,6.754926298,32.45924792,6.58605314,31.6269595,6.417180004,37.86912256,7.683728689,36.20454575,7.345982373,29.13009428,5.910560511,28.29780588,5.741687353,37.45297837,7.599292085,38.28526677,7.768165242,17.89420077,3.630772885,25.80094065,5.235067881,29.54623849,5.994997089,26.63322906,5.403941038,44,19,53,26,11,60,11,30,35,13,80,78,76,91,87,70,68,90,92,43,62,71,64,70,54,70,51,68,51,92,72,81,68,66,49,64,46,76,56,75,59,45,33,60,44,74,67,64,46,1069409,0,0,0,2,0,0.051405756,0.000104486
7107,6037480802,California,CA,Los Angeles,9,3247,3169,2605,1127,1127,1528,0.624412291,0.185795841,3017,0.929165383,1013,0.319659198,47,0.030759162,170,0.150842946,660,0.253358925,121,0.037265168,723,0.222667077,0.174358974,10.79436219,72.48356,0.411624482,40,0.5,927.8679341,400.3744082,978,0.867790594,0.290173213,0.310308093,11.37561763,3.961044358,0.122887042,53.07504473,15.7926465,45.58209724,13.56309641,51.82622015,15.4210548,56.82151848,16.90742153,54.32386932,16.16423817,46.20650953,13.74889225,41.83562349,12.44832136,61.19240451,18.20799244,55.5726939,16.53582987,37.46473746,11.14775047,52.45063244,15.60685066,54.9482816,16.35003403,40.58679891,12.07672968,77,68,86,62,18,81,76,23,85,49,85,73,83,91,87,74,67,98,89,60,84,88,65,87,83,84,79,87,82,95,93,93,89,84,81,81,77,95,89,92,86,74,71,90,85,92,88,81,78,1720775,0,0,2,12,9,0.053836285,0.00016808
7108,6037480803,California,CA,Los Angeles,9,3276,3246,2392,1206,1251,1795,0.564539845,0.154423091,2840,0.866910867,851,0.262168823,103,0.057381616,147,0.121890547,369,0.154264214,171,0.052197802,593,0.181013431,0.176410256,10.71428274,73.06258,0.406258968,40,0.5,860.5398551,376.7406033,1011,0.808153477,0.345072912,0.248851549,9.122255125,5.912390789,0.111830274,46.85680714,12.81711658,42.34048838,11.58173185,46.29226729,12.66269346,51.3731259,14.05250128,49.11496651,13.43480892,40.64686884,11.11846257,37.25962977,10.19192403,54.76036497,14.97903986,51.3731259,14.05250131,30.48515163,8.33884693,43.46956807,11.89057803,51.93766574,14.2069244,36.13055008,9.883077843,68,57,76,51,48,74,59,45,71,51,83,75,82,91,87,72,66,97,91,54,77,92,64,81,76,81,73,82,76,94,91,91,85,79,73,76,70,91,82,88,80,65,60,83,76,90,84,76,71,1091613,0,0,1,9,5,0.04418584,0.000106637
7109,6037480804,California,CA,Los Angeles,9,5151,5139,3914,1846,1998,2699,0.61538615,0.157146589,4748,0.921762765,1588,0.309009535,80,0.029640608,292,0.158179848,637,0.162749106,376,0.072995535,764,0.148320714,0.126153846,10.6640874,73.81204,0.397832472,40,0.5,821.8700479,334.7320876,726,0.363363363,0.482384739,0.206396185,9.154038565,2.997733655,0.160802067,50.46166428,12.88602026,47.38473353,12.10028732,49.230892,12.57172712,56.00013965,14.3003396,53.53859505,13.67175324,43.69241663,11.15740779,38.15394128,9.743088491,38.76932743,9.900235079,57.84629807,14.77177932,29.53853519,7.543036251,47.38473353,12.10028732,51.69243658,13.20031344,41.84625818,10.68596802,76,58,85,60,16,82,60,74,56,7,82,77,80,91,87,71,62,63,94,48,77,84,68,85,76,86,74,85,76,94,91,93,85,82,74,77,68,77,66,94,82,64,56,86,76,89,83,82,74,838408,0,0,0,10,4,0.047101194,8.19061E-05
7110,6037480901,California,CA,Los Angeles,9,4690,4648,3499,1667,1743,2628,0.662726385,0.173502862,4388,0.935607676,1812,0.389845095,86,0.032724505,350,0.209958008,510,0.14575593,203,0.043283582,789,0.168230277,0.089230769,10.75632247,73.55277,0.410407349,40,0.5,862.3755071,189.4376918,763,0.437751004,0.535828885,0.208426845,11.09054044,0,0.304867912,55.66901636,14.57424037,50.36720528,13.18621748,55.00628996,14.40073755,60.30810104,15.78876044,57.6571955,15.09474899,47.71629974,12.49220603,29.15996095,7.634125909,45.72812058,11.97169745,62.9590066,16.48277185,31.81086649,8.328137356,55.00628998,14.40073751,0,0,49.04175251,12.83921176,83,64,87,72,20,89,57,32,66,0,84,76,83,91,87,72,44,69,95,48,83,0,74,89,80,89,78,89,80,95,93,94,88,85,78,65,58,84,73,97,86,67,60,91,83,0,0,89,80,951406,0,0,1,10,7,0.039081723,9.2936E-05
7111,6037480902,California,CA,Los Angeles,9,4527,4527,2940,1411,1507,2289,0.722332671,0.261517695,4334,0.95736691,2206,0.487298432,127,0.055482744,465,0.329553508,761,0.258843537,204,0.045062956,452,0.099845372,0.176410256,10.81834219,73.0362,0.41457902,40,0.5,921.4513954,300.6130516,431,0.285998673,0.401015107,0.226478885,9.67208772,3.657231998,0.323678593,61.398277,22.22900411,54.1749503,19.61382716,60.67594436,21.96748638,65.73227306,23.79811025,62.84294238,22.75203946,52.73028496,19.09079177,42.61762757,15.42954403,39.72829689,14.38347325,66.4546057,24.05962798,36.8389662,13.33740247,57.06428098,20.65989794,62.84294235,22.7520395,53.45261763,19.35230946,90,88,91,84,46,97,76,34,28,51,85,75,84,91,87,73,59,55,92,51,79,87,74,93,92,91,92,92,92,97,97,97,96,88,90,82,85,78,80,98,96,73,77,92,93,95,95,92,93,513493,0,0,0,11,12,0.031530268,5.01553E-05
7112,6037480903,California,CA,Los Angeles,9,2966,2966,2080,1041,1091,1505,0.674983142,0.257540125,2709,0.913351315,1295,0.43661497,64,0.042524917,309,0.296829971,706,0.339423077,258,0.08698584,527,0.177680378,0.172307692,10.88275014,72.51282,0.419008924,40,0.5,971.9857521,2912.019118,563,0.51604033,0.323154121,0.243268264,8.445699193,2.505747141,0.332184065,58.04855024,22.14845078,49.94875253,19.05796928,57.37356707,21.89091063,61.42346592,23.43615138,58.72353335,22.40599088,49.94875253,19.05796928,65.4733648,24.98139216,51.97370196,19.83058966,60.74848281,23.17861129,35.77410654,13.64962665,49.94875253,19.05796928,55.34861767,21.11829028,50.62373567,19.31550941,84,87,83,79,30,95,86,86,70,46,86,74,85,91,87,74,97,77,90,53,74,82,75,91,92,88,91,90,92,96,96,95,95,86,90,97,97,89,91,96,95,72,78,88,91,92,93,90,93,803827,0,0,0,12,12,0.035803238,7.85079E-05
7113,6037481001,California,CA,Los Angeles,9,4695,4425,3738,1705,1834,2070,0.655700439,0.203712712,4209,0.896485623,1836,0.414915254,103,0.049758454,345,0.202346041,785,0.21000535,144,0.030670927,1417,0.301810437,0.141538462,10.74663507,74.06864,0.410127528,40,0.5,866.5710696,362.4442854,593,0.323336968,0.69849603,0.186383175,6.992605802,1.188637884,0.338775298,55.07883684,17.11186783,51.14463421,15.88959156,54.42313644,16.9081551,59.66873995,18.53785679,57.04593819,17.72300594,47.21043158,14.66731528,42.62052851,13.2413263,38.68632588,12.01905002,62.94724211,19.55642038,28.8508193,8.96335934,43.93192939,13.64875172,47.86613202,14.871028,49.1775329,15.27845342,82,74,80,76,39,88,69,16,95,14,84,78,83,91,87,72,65,59,96,44,67,73,75,88,85,89,84,89,85,95,94,94,91,84,83,82,79,77,73,97,91,63,63,83,81,87,85,89,85,1049648,0,0,0,11,10,0.047035194,0.000102533
7114,6037481002,California,CA,Los Angeles,9,5318,5318,4116,2026,2209,2784,0.595054532,0.189784359,4511,0.848251222,1818,0.341857841,208,0.074712644,399,0.196939783,684,0.166180758,338,0.063557728,872,0.163971418,0.169230769,10.64906877,75.24938,0.391851023,40,0.5,820.050125,442.2125628,773,0.349932096,1.276262134,0.178380617,7.453515679,0,0.365192593,48.79447161,15.56231744,48.19941707,15.37253308,47.00930803,14.99296436,54.14996241,17.27037667,51.76974428,16.51123923,42.24887176,13.47468949,41.65381722,13.28490513,36.89338097,11.76663026,58.31534411,18.59886718,24.3972358,7.781158719,41.05876269,13.09512077,0,0,45.22414442,14.42361128,73,69,73,65,65,88,61,62,64,42,82,81,79,91,87,71,70,62,98,41,69,0,76,83,82,87,83,83,82,94,94,92,90,80,80,81,80,75,72,94,90,56,58,80,79,0,0,85,84,934855,0,0,1,10,9,0.042930247,9.13282E-05
7115,6037481101,California,CA,Los Angeles,9,4110,3870,3000,1407,1519,2112,0.569907958,0.174251016,3492,0.849635036,1123,0.290180879,104,0.049242424,304,0.216062544,495,0.165,204,0.049635036,800,0.194647202,0.150769231,10.59132795,76.19451,0.389425968,40,0.5,795.6834542,522.6388792,533,0.350888743,0.665397196,0.19912221,6.805531089,0,0.41386396,46.16254456,14.11433226,47.30236047,14.46283429,45.02272868,13.76583026,51.86162418,15.85684246,49.58199235,15.15983839,39.89355703,12.19757109,41.6032809,12.72032414,35.33429337,10.80356297,54.71116392,16.7280975,26.21576605,8.015546717,37.6139252,11.50056703,0,0,43.88291273,13.4173282,69,64,74,56,38,90,61,41,76,21,81,83,79,91,87,70,73,62,96,46,66,0,77,81,79,86,81,81,79,94,93,92,88,78,77,81,78,73,69,91,86,59,59,76,75,0,0,84,82,889216,0,0,0,8,5,0.042156158,8.68734E-05
7116,6037481102,California,CA,Los Angeles,9,3863,3723,2555,1281,1350,1940,0.598190621,0.198765079,3418,0.884804556,1160,0.311576685,67,0.034536082,448,0.349726776,384,0.150293542,276,0.071447062,469,0.121408232,0.147692308,10.57178466,76.95183,0.389609516,40,0.5,820.5024806,589.7188237,208,0.154074074,0.369999667,0.22937604,7.259382292,0,0.458174276,47.85524966,15.9012063,50.24801214,16.69626661,47.25705906,15.70244124,54.43534651,18.08762219,52.04258403,17.29256187,42.47153407,14.11232059,45.46248718,15.10614598,24.52581545,8.149368228,55.03353711,18.28638724,31.10591228,10.33578409,40.67696221,13.51602535,0,0,46.0606778,15.30491106,73,72,79,60,22,97,58,72,41,19,80,84,79,91,87,71,76,41,92,52,68,0,77,82,83,88,86,83,83,94,94,92,91,81,81,85,84,59,59,92,89,66,68,80,80,0,0,86,86,615716,0,0,0,10,10,0.036356622,6.01542E-05
7117,6037481103,California,CA,Los Angeles,9,5219,5170,3939,1705,1914,2764,0.663453354,0.210065258,4888,0.936577888,2018,0.39032882,129,0.046671491,307,0.180058651,1036,0.263010916,286,0.05479977,916,0.17551255,0.17025641,10.64574685,76.1719,0.393868093,40,0.5,843.6799212,322.1234329,1028,0.537095089,0.402283067,0.253479441,6.936939293,0,0.514444851,54.40317505,17.22535113,55.06662841,17.43541639,52.41281497,16.59515538,60.37425521,19.11593848,57.7204418,18.27567745,47.76864151,15.12469855,40.47065461,12.81398072,52.41281499,16.59515536,61.0377086,19.32600371,36.48993449,11.55358917,44.45137474,14.07437227,0,0,51.74936164,16.3850901,83,76,87,72,35,85,77,49,69,44,82,83,79,91,87,72,61,79,92,55,67,0,78,88,85,92,88,87,85,95,95,94,92,85,84,80,78,89,86,96,91,72,72,84,82,0,0,91,88,1413607,0,0,0,11,10,0.053664246,0.000138096
7118,6037481201,California,CA,Los Angeles,9,4238,4154,2910,1285,1340,1933,0.651449401,0.204149699,4024,0.949504483,1468,0.353394319,170,0.087946198,373,0.290272374,334,0.114776632,135,0.031854648,598,0.141104294,0.174358974,10.59848658,77.90289,0.320460511,30,0.4,913.0353334,350.7188786,562,0.419402985,0.199319455,0.313763967,9.820853859,1.161616799,4.029272544,52.76740148,16.53612564,56.67609789,17.76102384,42.99566047,13.47388013,27.36087484,8.574287358,37.13261586,11.63653284,47.55580627,14.90292805,41.69276166,13.06558076,44.29855927,13.88217955,53.41885088,16.74027534,39.08696406,12.24898196,51.46450268,16.12782625,46.90435687,14.69877835,59.28189549,18.57762264,81,74,89,67,76,95,49,17,52,49,81,87,66,42,57,73,64,68,82,60,79,72,91,87,84,93,88,79,78,80,76,83,81,85,83,81,79,82,79,90,86,75,74,89,86,86,85,96,91,1032505,0,0,1,11,8,0.048196316,0.000100871
7119,6037481203,California,CA,Los Angeles,9,6216,6216,4685,1958,2087,3419,0.587918275,0.200527419,5599,0.900740026,1710,0.275096525,318,0.093009652,607,0.310010215,790,0.168623266,516,0.083011583,1112,0.178893179,0.155897436,10.58608192,77.44829,0.355525261,40,0.4,889.9995846,228.0806915,1129,0.540967897,0.244809909,0.295328719,8.379497272,2.132839707,0.865530247,47.62138031,16.24272091,50.56097169,17.245358,42.3301158,14.43797417,53.50056303,18.24799513,33.51134168,11.43006288,42.91803411,14.63850156,29.39591377,10.02637093,46.44554376,15.84166607,51.14888996,17.44588542,34.68717825,11.8311177,43.50595238,14.83902898,47.03346203,16.04219349,48.20929858,16.44324833,72,73,81,53,79,96,62,83,71,26,81,86,72,91,57,73,50,79,87,59,74,80,82,82,83,89,87,79,80,94,94,78,80,81,83,66,69,84,84,88,88,70,73,83,84,87,87,88,88,1559436,0,0,0,9,11,0.052808819,0.00015235
7120,6037481300,California,CA,Los Angeles,9,3353,3347,2470,848,848,1666,0.677345431,0.244487441,3269,0.974947808,1271,0.379743053,89,0.053421369,228,0.268867925,951,0.385020243,154,0.045929019,650,0.193856248,0.135384615,10.84648082,75.75505,0.424192047,40,0.5,1045.988029,1826.344256,537,0.633254717,0.254256502,0.632414377,9.028851315,0,1.137131853,58.25170704,21.02591992,55.54232532,20.04797016,58.25170707,21.02591993,61.63843422,22.24835713,58.9290525,21.27040737,51.47825273,18.58104551,62.99312506,22.73733201,58.25170704,21.02591992,58.92905247,21.27040736,50.8009073,18.33655807,51.47825273,18.58104551,0,0,56.89701618,20.53694504,85,84,94,71,43,94,90,36,76,11,86,82,86,91,87,76,93,86,87,75,76,0,84,91,91,92,92,91,91,96,96,95,95,87,90,96,95,94,93,94,93,86,87,89,90,0,0,95,94,896760,0,0,0,12,12,0.043433868,8.75872E-05
7121,6037481401,California,CA,Los Angeles,9,5314,5280,4210,1599,1755,3070,0.646129186,0.242065103,4982,0.937523523,1873,0.354734848,299,0.097394137,604,0.377736085,967,0.229691211,219,0.041211893,786,0.147911178,0.150769231,10.77746356,75.13616,0.399123576,40,0.5,896.9339305,299.3625675,1039,0.592022792,0.401579526,0.26868502,8.295246328,0,0.544164071,54.27485159,20.33346861,51.69033485,19.3652082,51.69033488,19.36520824,58.79775593,22.02792437,56.21323918,21.05966396,47.16743055,17.67075248,38.12162195,14.28184105,53.62872241,20.09140351,59.44388508,22.26998943,36.1832344,13.55564574,47.16743055,17.67075248,0,0,51.04420566,19.1231431,81,84,87,67,81,98,72,29,56,21,84,80,80,91,87,73,59,83,92,56,73,0,79,88,90,90,91,87,89,95,96,94,95,84,88,77,82,90,91,95,95,72,78,86,89,0,0,90,92,1206575,0,0,0,10,11,0.047662788,0.000117856
7122,6037481403,California,CA,Los Angeles,9,3337,3323,2569,905,933,1788,0.67428537,0.289384571,3027,0.907102188,1467,0.441468553,189,0.105704698,378,0.417679558,888,0.34565979,231,0.069223854,450,0.134851663,0.136410256,10.76621342,75.7519,0.400111149,40,0.5,961.8277882,488.5757297,441,0.47266881,0.290015077,0.39447565,7.340586703,0,0.768135833,56.63997108,24.30830396,55.29140034,23.72953482,54.61711497,23.44015025,61.35996867,26.33399596,58.66282719,25.17645768,49.89711738,21.41445825,48.54854664,20.83568911,49.22283201,21.12507368,60.01139793,25.75522681,43.82854905,18.80999711,46.52569053,19.9675354,0,0,54.61711497,23.44015025,84,92,82,79,85,98,87,69,49,11,84,82,81,91,87,74,72,73,89,65,69,0,81,90,94,92,96,89,94,96,97,95,97,86,93,88,93,87,93,95,97,80,88,85,92,0,0,93,96,810392,0,0,0,12,12,0.053416458,7.91567E-05
7123,6037481404,California,CA,Los Angeles,9,3874,3874,3134,1142,1225,1990,0.57537429,0.171898554,3694,0.953536396,764,0.197212184,96,0.048241206,239,0.209281961,841,0.26834716,161,0.041559112,830,0.214248838,0.136410256,10.76621342,75.7519,0.400111149,40,0.5,898.7021586,283.7690899,817,0.666938776,0.31100917,0.320930778,7.330372531,0,0.639916329,48.33144037,14.4394785,47.18069179,14.09568139,46.60531749,13.92378287,52.35906039,15.64276841,50.05756323,14.9551742,42.00232318,12.54859441,33.37170883,9.970116107,50.63293753,15.12707271,51.78368611,15.47086982,35.0978317,10.48581177,39.70082602,11.8610002,0,0,46.02994321,13.75188429,70,63,90,38,37,89,78,29,83,11,84,82,81,91,87,73,58,88,90,61,69,0,80,83,80,86,80,82,79,94,93,92,87,80,78,71,69,88,82,89,84,71,69,79,76,0,0,86,82,1024278,0,0,0,9,7,0.04255019,0.000100051
7124,6037481500,California,CA,Los Angeles,9,4108,4098,3450,1519,1600,2141,0.610965379,0.164352342,3914,0.952775073,1103,0.269155686,71,0.033162074,310,0.204081633,582,0.168695652,108,0.026290166,1193,0.290408958,0.146666667,10.7837589,74.60589,0.40246868,40,0.5,917.2400523,1235.83475,861,0.538125,0.518300044,0.228872627,9.540781771,0,0.480693087,51.32109187,13.80559674,48.26626497,12.98383503,49.4881957,13.3125397,55.59784949,14.95606312,53.15398797,14.29865375,44.60047269,11.99772098,53.76495338,14.46300611,48.26626497,12.98383503,57.43074566,15.44912017,31.77019973,8.546321794,47.65529959,12.81948269,0,0,47.65529959,12.81948269,75,61,90,52,20,89,62,12,94,18,84,79,81,91,87,73,88,79,94,52,78,0,78,85,78,87,77,85,78,94,92,93,86,83,76,92,83,86,76,93,84,67,61,86,79,0,0,87,80,2188073,0,0,2,11,5,0.071395201,0.000213725
7125,6037481603,California,CA,Los Angeles,9,3205,3205,2371,1151,1297,1668,0.645865835,0.208393568,3025,0.943837754,1115,0.347893916,146,0.087529976,289,0.251086012,354,0.149304091,275,0.085803432,487,0.151950078,0.206153846,10.76159397,74.31112,0.405063554,40,0.5,877.8995926,455.6204222,553,0.426368543,0.626571197,0.192703028,7.047678911,0,0.400047366,54.25273011,17.50505973,50.3775351,16.25469832,52.31513264,16.87987901,58.77379099,18.96381469,56.19032765,18.13024042,46.50234009,15.00433691,45.21060842,14.58754978,43.91887676,14.17076264,62.00312012,20.00578255,29.06396256,9.377710571,43.27301092,13.96236907,0,0,49.08580343,15.83791119,81,75,88,66,75,93,58,85,58,80,84,78,81,91,87,72,70,68,96,45,67,0,76,88,86,89,85,87,85,95,94,94,92,84,83,85,83,82,80,96,92,63,65,82,82,0,0,89,87,655706,0,0,0,11,11,0.035200449,6.4049E-05
7126,6037481604,California,CA,Los Angeles,9,3983,3983,2983,1413,1500,2220,0.600677881,0.177347123,3743,0.939743912,1042,0.26161185,111,0.05,400,0.283085633,452,0.15152531,286,0.071805172,560,0.14059754,0.140512821,10.77352877,73.87885,0.413177909,40,0.5,884.5403106,383.1244459,779,0.519333333,0.587144909,0.18080244,6.734737521,1.142109395,0.371711068,50.456942,14.89715832,46.25219684,13.65572846,49.85626412,14.71981121,54.66168717,16.13858819,52.25897565,15.4291997,43.84948531,12.94633997,39.64474015,11.70491011,46.25219684,13.65572846,57.06439869,16.84797667,25.228471,7.448579161,39.64474015,11.70491011,43.24880743,12.76899285,45.65151896,13.47838134,74,65,88,51,39,95,58,72,52,14,84,77,83,91,87,73,66,77,95,42,66,72,76,85,81,85,79,85,81,94,93,92,88,82,79,79,75,84,78,93,86,57,56,79,75,84,82,85,82,623010,0,0,0,10,7,0.032521966,6.08549E-05
7127,6037481605,California,CA,Los Angeles,9,2749,2749,2119,1011,1063,1625,0.649145144,0.180109462,2645,0.962168061,924,0.336122226,39,0.024,179,0.177052423,394,0.185936763,110,0.040014551,529,0.192433612,0.177435897,10.89610575,73.14971,0.420942794,40,0.5,970.5608155,5703.311081,691,0.650047037,0.512950574,0.203619876,7.487330097,1.262336672,0.412670365,56.4756275,15.66952319,48.68588578,13.50820965,55.17733724,15.30930427,59.0722081,16.38996104,56.47562753,15.66952319,48.03674063,13.32810018,64.26536923,17.83083673,56.4756275,15.66952319,61.01964351,16.93028942,30.50982175,8.465144711,45.44016006,12.60766234,47.38759549,13.14799072,49.98417606,13.86842857,81,66,92,64,11,85,65,27,76,52,87,75,85,91,87,74,99,87,94,47,70,73,77,89,82,87,78,89,82,95,93,94,89,85,80,97,89,92,84,96,87,65,61,84,78,87,83,90,83,764937,0,0,0,12,10,0.044566534,7.47084E-05
7128,6037481606,California,CA,Los Angeles,9,4959,4959,3689,1611,1727,2518,0.700645291,0.218620658,4817,0.971365195,2132,0.429925388,182,0.072279587,454,0.281812539,637,0.172675522,181,0.036499294,896,0.180681589,0.136410256,10.85428575,73.37733,0.41658807,40,0.5,942.4191984,1296.738818,989,0.572669369,0.433028286,0.200226272,7.851903992,2.546976254,0.40105235,60.25549506,18.80137663,53.24904215,16.61517004,58.85420444,18.36413527,63.75872148,19.89447988,60.95614032,19.01999725,51.84775156,16.17792872,62.35743093,19.4572386,56.7522686,17.70827333,65.1600121,20.33172123,32.9303287,10.27517095,49.74581569,15.52206675,57.45291389,17.92689399,53.24904215,16.61517004,88,78,93,78,63,95,63,22,71,11,86,76,84,91,87,74,89,81,93,47,71,82,76,92,88,91,86,91,88,96,95,96,93,88,86,96,92,93,88,97,92,68,68,88,85,93,90,92,88,862066,0,0,0,12,12,0.04666152,8.41985E-05
7129,6037481711,California,CA,Los Angeles,9,4465,4290,3629,1325,1463,2121,0.693984683,0.25668102,4302,0.963493841,1821,0.424475524,149,0.070249882,625,0.471698113,994,0.273904657,117,0.026203807,1094,0.245016797,0.043076923,10.95786411,72.98629,0.457009553,40,0.5,1030.609325,1128.921819,255,0.174299385,0.524113531,0.210614346,7.346916529,4.424398157,0.473429419,61.07065208,22.58792976,51.35486652,18.99439548,63.15260615,23.35797282,63.15260615,23.35797282,60.37666742,22.33124874,52.74283589,19.50775752,60.3766674,22.33124874,29.84134136,11.03728386,65.23456018,24.12801588,34.00524945,12.57736998,47.88494311,17.71099038,61.76463676,22.84461078,54.13080525,20.02111956,87,87,92,77,61,99,79,12,89,0,88,74,91,91,87,76,87,43,94,49,69,89,78,93,93,89,91,94,93,96,96,95,95,88,91,95,95,66,70,97,96,70,75,86,89,95,95,93,93,447340,0,0,0,11,11,0.026537334,4.36868E-05
7130,6037481712,California,CA,Los Angeles,9,5222,5222,3768,1709,1757,2509,0.789065492,0.305980564,5175,0.990999617,3066,0.587131367,256,0.102032682,559,0.327091867,1348,0.357749469,321,0.061470701,889,0.170241287,0.155897436,10.94978575,73.42531,0.473536841,40,0.5,1028.669651,1421.512066,518,0.294820717,0.524876614,0.246368423,7.209833056,1.679450816,0.556248734,69.43776331,26.92628966,59.9689774,23.25452288,73.38309076,28.45619245,71.80495977,27.84423132,68.6486978,26.62030907,59.9689774,23.25452288,71.01589429,27.53825078,44.18766756,17.1349116,74.17215626,28.76217304,42.60953658,16.52295047,53.65645347,20.80667837,60.7580429,23.56050345,62.33617388,24.17246458,96,94,97,93,83,97,88,59,67,26,88,76,93,91,87,76,90,56,94,54,68,77,79,97,96,95,95,98,97,99,98,98,98,93,94,98,98,82,87,99,98,79,84,90,93,95,95,97,97,736600,0,0,0,12,13,0.038131298,7.19358E-05
7131,6037481713,California,CA,Los Angeles,9,2802,2802,2169,968,1165,1574,0.655067809,0.231573817,2626,0.937187723,1045,0.372947894,175,0.111181703,297,0.306818182,520,0.239741817,100,0.035688794,460,0.164168451,0.127179487,10.94023808,72.57104,0.42722607,40,0.5,1020.74772,1911.292602,286,0.245493562,0.504528573,0.208237152,7.261707996,0,0.393395754,56.99089936,20.14692204,48.47501784,17.13646242,56.99089938,20.14692208,59.61117062,21.07321735,56.99089938,20.14692208,49.78515346,17.59961005,60.92130621,21.53636494,33.40845824,11.81026464,61.57637402,21.76793875,31.44325482,11.11554319,44.54461099,15.74701952,0,0,49.78515346,17.59961005,82,82,87,70,87,96,74,21,64,7,87,74,87,91,87,76,93,51,94,48,68,0,76,90,90,87,87,90,90,95,95,94,94,86,88,95,94,70,73,96,94,66,71,84,86,0,0,89,90,466197,0,0,0,10,10,0.032805422,4.55294E-05
